Date,consumer-cyclicals,energy,financial,technology,IHSG
2023-01-31,95.91478727244626,343.88535922535885,893.0650043067421,127.10240481134223,6839.341796875
2023-02-01,96.22899585542835,341.1573859581276,894.5334319397894,127.60429745757962,6862.2578125
2023-02-02,97.22800659250966,340.8511670602467,894.4733481871665,132.78557205009557,6890.5717773438
2023-02-03,97.40090464833344,327.44390407851273,911.3527011813258,134.79734063985174,6911.7319335938
2023-02-06,97.26315623845923,324.0191253473528,909.2819663224132,132.4416951704239,6873.791015625
2023-02-07,97.91045507187707,333.6980096314521,917.5291315221514,133.64893677124368,6935.30078125
2023-02-08,97.92294193884563,331.1152776745007,918.1530057578098,132.56593238252918,6940.1240234375
2023-02-09,96.94132135362703,329.4004602786285,921.5047720098257,127.72841815662204,6897.365234375
2023-02-10,96.45655987188171,323.8774620741783,918.9696446955878,124.97708504225442,6880.3291015625
2023-02-13,97.44568420724403,325.1021186229827,919.8543429732783,129.41302147491348,6900.1401367188
2023-02-14,96.97407370305854,327.132134030859,925.2678244157487,130.08850492240435,6941.8549804688
2023-02-15,96.7311652931266,325.50699978305715,922.2339154873762,128.76654941593492,6914.5380859375
2023-02-16,97.13247950268166,324.6851123337826,916.2710520414142,130.0225881997422,6895.6640625
2023-02-17,96.49580511400637,321.7659045355833,919.748971283504,130.84710933141352,6895.7138671875
2023-02-20,96.71052398164527,318.197532093935,921.1737842585457,129.2090367129509,6894.716796875
2023-02-21,96.8749258373773,318.4340691478583,915.1343504378762,128.6747175531719,6873.4047851562
2023-02-22,96.50894915358104,318.67066699948634,904.4777663592663,125.73238195687581,6809.9677734375
2023-02-23,96.9293739907398,320.5434088933435,909.0520089709192,126.20157818001645,6839.4541015625
2023-02-24,97.41558816324773,322.27991750257013,905.9165024876478,127.4573812791333,6856.576171875
2023-02-27,97.53321729641567,323.3343229012378,909.682794658185,126.47448744180896,6854.7768554688
2023-02-28,97.2118790490351,327.39682741798066,902.1435262288355,126.31929393856525,6843.2387695312
2023-03-01,97.24615943917276,323.26227496479635,902.8757231053506,127.27836760106248,6844.9360351562
2023-03-02,97.60862555886058,325.56416682473645,907.4225267821722,126.98053658293107,6857.4150390625
2023-03-03,97.32676253601163,325.14478774972594,898.1140328111899,127.9369015401618,6813.6362304688
2023-03-06,97.25934794776198,322.10529745929733,898.2190154008645,128.52008563965413,6807.0009765625
2023-03-07,96.83477530758505,317.5171510206043,899.7810586810992,127.81033406697915,6766.7578125
2023-03-08,95.52557190847281,316.52043469483345,904.8864064962493,127.8801600632245,6776.3701171875
2023-03-09,95.5925311203357,318.220859402099,907.9402209867061,127.9303762115047,6799.794921875
2023-03-10,95.00358497732432,317.2653076310874,900.5139857169405,126.41347468093961,6765.3017578125
2023-03-13,95.05311003198183,326.2186433355888,900.9471400060768,126.49698936002669,6786.955078125
2023-03-14,92.79365468719148,318.47831222981455,877.8788111901533,123.08277173948103,6641.8139648438
2023-03-15,92.46387354508198,317.3447802724753,877.8664065198004,122.29105381606928,6628.1372070312
2023-03-16,91.20436216337058,313.01779244485044,872.9599521925788,120.38168090768156,6565.7280273438
2023-03-17,91.16158440427472,323.1643794110792,889.9930984496962,120.2755143947147,6678.2368164062
